transcript_id,item_code,event_type,kind,language,segments,passages,k_passages,qa_status,qa_failures,collapsed,word_total,duration_total,word_k,duration_k,word_q,duration_q,word_ann,duration_ann,word_unk,duration_unk,word_pct_k,duration_pct_k,word_pct_q,duration_pct_q,word_pct_ann,duration_pct_ann,word_pct_unk,duration_pct_unk
70,BR76D2,D,manual,en,139,158,88,pass,,0,7601,4933.59,6895,4503.716454545456,699,426.93354545454457,7,2.9400000000000013,0,0.0,90.71174845415077,91.28680037346955,9.196158400210498,8.653608132304155,0.09209314563873175,0.05959149422631392,0.0,0.0
71,BR76T3,T,manual,en,3,14,12,pass,,0,6215,4704.39,1869,1261.3900000000003,1,0.4375,4345,3442.5625,0,0.0,30.07240547063556,26.81304058549568,0.016090104585679808,0.009299824206751565,69.91150442477876,73.17765959029757,0.0,0.0
72,BR76T4,T,manual,en,3,19,17,pass,,0,5270,4146.99,2804,2094.3,1974,1615.71,492,436.98,0,0.0,53.20683111954459,50.50168917696933,37.4573055028463,38.96102956602259,9.335863377609108,10.537281257008095,0.0,0.0
73,BR77T1,T,manual,en,17,30,21,pass,,0,5145,3683.1000000000013,2637,1854.385,125,60.747222222222945,2383,1767.9677777777779,0,0.0,51.25364431486881,50.34848361434659,2.4295432458697763,1.649350335918735,46.31681243926142,48.00216604973466,0.0,0.0
74,BR77T2,T,manual,en,17,37,28,pass,,0,4803,3410.5399999999995,4040,2862.0971428571424,91,36.93285714285719,672,511.51,0,0.0,84.11409535706849,83.91917827842931,1.894649177597335,1.0829035033413241,13.991255465334167,14.997918218229373,0.0,0.0
75,BR77D1,D,manual,en,110,132,76,pass,,0,7573,4745.629999999998,6344,4096.055061022309,1060,546.2549389776899,169,103.32,0,0.0,83.7712927505612,86.3121453004619,13.997094942559091,11.510693816789132,2.231612306879704,2.177160882748972,0.0,0.0
76,BR77D2,D,manual,en,164,177,94,pass,,0,6984,4207.009999999999,6080,3779.2524047619045,868,408.5775952380951,36,19.18,0,0.0,87.0561282932417,89.83226578405817,12.428407789232532,9.711828477662168,0.5154639175257731,0.4559057382796809,0.0,0.0
77,BR77T3,T,manual,en,3,29,27,pass,,0,5599,3892.5,4303,2922.76,14,14.040000000000077,1282,955.6999999999999,0,0.0,76.85300946597607,75.08696210661529,0.2500446508305054,0.3606936416184991,22.89694588319343,24.55234425176622,0.0,0.0
78,BR77T4,T,manual,en,3,10,8,pass,,0,5875,4257.73,1194,876.7299999999996,2,1.0850000000000364,4679,3379.915,0,0.0,20.323404255319147,20.591488891968247,0.03404255319148936,0.025483062570901313,79.64255319148936,79.38302804546085,0.0,0.0
79,BR78T1,T,manual,en,7,50,47,pass,,0,7157,5375.010000000001,7145,5364.723333333334,12,10.28666666666686,0,0.0,0,0.0,99.8323319826743,99.80862051109361,0.1676680173256951,0.1913794889063808,0.0,0.0,0.0,0.0
80,BR78T2,T,manual,en,7,34,31,pass,,0,5801,4049.28,4690,3285.6540000000005,1111,763.6259999999999,0,0.0,0,0.0,80.84812963282192,81.1416844476055,19.151870367178073,18.858315552394497,0.0,0.0,0.0,0.0
81,BR78D1,D,manual,en,269,273,139,pass,,0,8271,4716.700000000003,6048,3651.302606060605,2223,1065.3973939393973,0,0.0,0,0.0,73.12295973884657,77.41222901733421,26.87704026115343,22.587770982665777,0.0,0.0,0.0,0.0
82,BR78D2,D,manual,en,165,179,97,pass,,0,7359,4406.049999999999,6467,3975.5701904761895,892,430.4798095238098,0,0.0,0,0.0,87.87878787878788,90.22980198763496,12.121212121212121,9.770198012365041,0.0,0.0,0.0,0.0
